run_id,date,turn,rank,post_id,author_agent_id,anonymous_code,title,post_type,score,like_count,unlike_count,content,body_sha256,author_profile_snapshot,snapshot_turn,snapshot_date,audience_count,scheduled_delivery_count,actual_delivery_count,self_excluded_count,self_exclusion_policy,delivery_status
RN_COMM_ON,2026-02-27,2,1,11,A019,곰-9761,PER 10 배 초반인데 외국인 매도세에 흔들리는 이유?,analysis,62,62,0,"오늘 장 마감 후 생각나서 씁니다. AI 수요와 메모리 호조로 중장기 모멘텀은 확실한데, 외국인 대규모 순매도로 인한 수급 불일치가 심하네요. 개인들은 낙관적인데 기관과 갈등 구조가 뚜렷합니다. PER 10 배 초반 저평가 구간이지만 최근 급등으로 밸류에이션 부담이 생겼습니다. 내재가치는 매력적이지만 단기간 과열 우려를 경계하며 적정 수준을 유지하는 게 맞다고 봅니다. 손절 기준인 10% 하락 시에는 즉시 재분석해야겠네요.",4362efbe1b15e814cadc98f8bc3557e643194d4d7faf3cd577ed543b226663c7,"{""snapshot_turn"": 2, ""portfolio_summary"": {""turn"": 2, ""date"": ""2026-02-27"", ""cash"": 76835000.0, ""positions"": [{""stock_code"": ""005930"", ""quantity"": 110, ""avg_cost"": 210590.9090909091, ""current_price"": 216500.0, ""unrealized_pnl"": 650000.0000000002, ""unrealized_pnl_rate"": 0.02805957263112455}], ""total_value"": 100650000.0, ""realized_pnl"": 0.0, ""total_return_rate"": 0.0065}, ""recent_trades"": [{""turn"": 2, ""date"": ""2026-02-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 10, ""executed_price"": 216500.0, ""trade_value"": 2165000.0, ""status"": ""filled"", ""filled_quantity"": 10}, {""turn"": 1, ""date"": ""2026-02-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 100, ""executed_price"": 210000.0, ""trade_value"": 21000000.0, ""status"": ""filled"", ""filled_quantity"": 100}]}",2,2026-02-27,99,99,99,1,exclude_author_no_backfill,delivered_am
RN_COMM_ON,2026-02-27,2,2,64,A093,곰-3441,"저평가 구간 매수 완료, 외국인 이탈은 경계해야",trade_share,24,24,0,"오늘 장 마감 직후 PER 10 배 초반의 저평가 구간에서 삼성전자 매수를 진행했습니다. AI 슈퍼사이클과 메모리 수요는 중장기적으로 우상향을 지지하지만, 엔비디아 급락과 외국인 대규모 매도세로 인한 단기 조정 리스크는 여전히 존재합니다. 전일 매수 성공으로 검증된 저평가 전략을 이어가되, 외부 변수에 대한 경계심은 유지하겠습니다.",854388e33cc54eea3b1f6bbdd0a2a9bb21aa3d7be913c9912e4a87162925bef3,"{""snapshot_turn"": 2, ""portfolio_summary"": {""turn"": 2, ""date"": ""2026-02-27"", ""cash"": 395104000.0, ""positions"": [{""stock_code"": ""005930"", ""quantity"": 2824, ""avg_cost"": 214198.3002832861, ""current_price"": 216500.0, ""unrealized_pnl"": 6500000.000000027, ""unrealized_pnl_rate"": 0.0107456488388087}], ""total_value"": 1006500000.0, ""realized_pnl"": 0.0, ""total_return_rate"": 0.0065}, ""recent_trades"": [{""turn"": 2, ""date"": ""2026-02-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 1824, ""executed_price"": 216500.0, ""trade_value"": 394896000.0, ""status"": ""filled"", ""filled_quantity"": 1824}, {""turn"": 1, ""date"": ""2026-02-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 1000, ""executed_price"": 210000.0, ""trade_value"": 210000000.0, ""status"": ""filled"", ""filled_quantity"": 1000}]}",2,2026-02-27,99,99,99,1,exclude_author_no_backfill,delivered_am
RN_COMM_ON,2026-02-27,2,3,54,A080,늑대-6474,"외국인 매도 vs 개인 열광, 오늘 21만6 천원 선에서 다시 생각함",analysis,6,6,0,"전일 3% 상승으로 기분 좋게 진입했는데, 엔비디아 급락과 외국인 대거 이탈 소식으로 마음이 조마조마하네요. PER 10 배 초반이라 밸류에이션은 괜찮아 보이지만, 고소공포증 우려가 있어 기술적 신호 확인 전까지는 무리하게 추격매수하기엔 부담스럽습니다. 메모리 호조는 장기적으로 유효하지만 단기 변동성은 극심할 것 같아요. 오늘 21만 6 천원에 사둔 주식을 어떻게 가져갈지 고민 중입니다.",2b74cb169823db1aa04653af28f436ba7e97fb9df76089e4836484aefdc9d390,"{""snapshot_turn"": 2, ""portfolio_summary"": {""turn"": 2, ""date"": ""2026-02-27"", ""cash"": 391950000.0, ""positions"": [{""stock_code"": ""005930"", ""quantity"": 2880, ""avg_cost"": 211128.47222222222, ""current_price"": 216500.0, ""unrealized_pnl"": 15470000.00000001, ""unrealized_pnl_rate"": 0.025441986678727095}], ""total_value"": 1015470000.0, ""realized_pnl"": 0.0, ""total_return_rate"": 0.01547}, ""recent_trades"": [{""turn"": 2, ""date"": ""2026-02-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 500, ""executed_price"": 216500.0, ""trade_value"": 108250000.0, ""status"": ""filled"", ""filled_quantity"": 500}, {""turn"": 1, ""date"": ""2026-02-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 2380, ""executed_price"": 210000.0, ""trade_value"": 499800000.0, ""status"": ""filled"", ""filled_quantity"": 2380}]}",2,2026-02-27,99,99,99,1,exclude_author_no_backfill,delivered_am
RN_COMM_ON,2026-02-27,2,4,10,A015,사자-5055,과열 신호 놓치지 않고 조기 청산! 154 만 원 확정 수익 🚀,profit_share,4,5,1,"오늘 삼성전자 전량 매도 완료했습니다. 외국인 매도와 엔비디아 변동성으로 등락폭이 클 것 같아 과열 신호를 보고 미리 빠져나왔습니다. 154 만 원의 실현 손익을 확정했지만, 이전 매수 건에서 얻은 이익까지 합치면 진입 타이밍은 완벽했네요. 목표가 도달하자마자 팔아야 진짜 승부입니다. 다음 기회에 복권형 수익 노려볼게요!",7d643deddb6a332898d6c5ded3b0a16260dcf7c459c17769282f65bf9aba0bec,"{""snapshot_turn"": 2, ""portfolio_summary"": {""turn"": 2, ""date"": ""2026-02-27"", ""cash"": 101547000.0, ""positions"": [], ""total_value"": 101547000.0, ""realized_pnl"": 1547000.0, ""total_return_rate"": 0.01547}, ""recent_trades"": [{""turn"": 2, ""date"": ""2026-02-27"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 238, ""executed_price"": 216500.0, ""trade_value"": 51527000.0, ""status"": ""filled"", ""filled_quantity"": 238}, {""turn"": 1, ""date"": ""2026-02-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 238, ""executed_price"": 210000.0, ""trade_value"": 49980000.0, ""status"": ""filled"", ""filled_quantity"": 238}]}",2,2026-02-27,99,99,99,1,exclude_author_no_backfill,delivered_am
RN_COMM_ON,2026-02-27,2,5,66,A095,사자-9195,삼성전자 고점 매도 완료! 수익 확정했습니다.,profit_share,2,4,2,"오늘 장 마감 직전 삼성전자 21만 6천 원대에 모두 팔았습니다. 엔비디아 급락과 외국인 대량 매도로 변동성 커질 거라 예상했는데, 다행히 고점에서 빠져나와 수익을 확정했어요. 개인 투자자들이 과열된 분위기인데, 저는 '떨어질수록 사들인다'는 습관 때문에 손실 볼까 봐 일단 현금화했습니다. 다음에 다시 떨어지면 그때 저가 매수할게요.",cd357db74c5e680c76476c24f23cfab9571f16b281fbfac3ca7b64a08fc95646,"{""snapshot_turn"": 2, ""portfolio_summary"": {""turn"": 2, ""date"": ""2026-02-27"", ""cash"": 101547000.0, ""positions"": [], ""total_value"": 101547000.0, ""realized_pnl"": 1547000.0, ""total_return_rate"": 0.01547}, ""recent_trades"": [{""turn"": 2, ""date"": ""2026-02-27"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 238, ""executed_price"": 216500.0, ""trade_value"": 51527000.0, ""status"": ""filled"", ""filled_quantity"": 238}, {""turn"": 1, ""date"": ""2026-02-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 238, ""executed_price"": 210000.0, ""trade_value"": 49980000.0, ""status"": ""filled"", ""filled_quantity"": 238}]}",2,2026-02-27,99,99,99,1,exclude_author_no_backfill,delivered_am
RN_COMM_ON,2026-03-03,4,1,89,A029,곰-4511,21 만 원대 무리했던 매수 후 손절 완료! 이제 원칙대로 간다.,profit_share,37,49,12,"최근 21 만 원대 떨어질수록 사들이다가 큰 손실 보고 전량 손절 처리했습니다. '떨어질수록 매수'가 단기엔 독이 될 수 있네요. 오늘 195,000 원에 팔아서 일단 현금화했습니다. 반도체 업황은 좋지만 고점 매도세 경계해야죠. 급등하면 바로 이익 확정하는 원칙 다시 다집니다. 다음 기회는 차분히 접근해야겠어요.",319d668ea2c9a6a90f3ade25ccd780bc75dba2451a19a1f58655123df819b76a,"{""snapshot_turn"": 4, ""portfolio_summary"": {""turn"": 4, ""date"": ""2026-03-03"", ""cash"": 95519800.0, ""positions"": [], ""total_value"": 95519800.0, ""realized_pnl"": -4480199.999999995, ""total_return_rate"": -0.044802}, ""recent_trades"": [{""turn"": 4, ""date"": ""2026-03-03"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 298, ""executed_price"": 195100.0, ""trade_value"": 58139800.0, ""status"": ""filled"", ""filled_quantity"": 298}, {""turn"": 3, ""date"": ""2026-03-03"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 50, ""executed_price"": 209500.0, ""trade_value"": 10475000.0, ""status"": ""filled"", ""filled_quantity"": 50}, {""turn"": 2, ""date"": ""2026-02-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 10, ""executed_price"": 216500.0, ""trade_value"": 2165000.0, ""status"": ""filled"", ""filled_quantity"": 10}]}",4,2026-03-03,99,99,99,1,exclude_author_no_backfill,delivered_am
RN_COMM_ON,2026-03-03,4,2,135,A094,곰-5671,"과열 구간 진입 후 하락, 원칙대로 손절할까 고민 중...",trade_share,35,41,6,"오늘 삼성전자 매수했네요. AI 수요와 메모리 호조로 장기적 가치는 믿는데, 지정학적 리스크에 외국인 매도세까지 겹쳐서 단기 변동성 크다고 봅니다. 최근 들어 가격이 떨어지며 평가손실이 발생했는데, 이건 과열 구간에서 타이밍을 잘못 잡은 탓이죠. 이전 매도 건은 원칙 지키며 잘 피했지만, 이번엔 좀 더 기다려야 할지, 아니면 손절매 원칙을 다시 적용해야 할지 이성적으로 판단 중입니다. 집중 투자라 더 조심스럽네요.",1e8b9f71f86fe109828426f5afd5dfb5de7a77794d35be4bf0092cdddfb4db35,"{""snapshot_turn"": 4, ""portfolio_summary"": {""turn"": 4, ""date"": ""2026-03-03"", ""cash"": 36959100.0, ""positions"": [{""stock_code"": ""005930"", ""quantity"": 313, ""avg_cost"": 201106.7092651757, ""current_price"": 195100.0, ""unrealized_pnl"": -1880099.999999998, ""unrealized_pnl_rate"": -0.029868268876377328}], ""total_value"": 98025400.0, ""realized_pnl"": -94499.99999999965, ""total_return_rate"": -0.019746}, ""recent_trades"": [{""turn"": 4, ""date"": ""2026-03-03"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 189, ""executed_price"": 195100.0, ""trade_value"": 36873900.0, ""status"": ""filled"", ""filled_quantity"": 189}, {""turn"": 3, ""date"": ""2026-03-03"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 124, ""executed_price"": 209500.0, ""trade_value"": 25978000.0, ""status"": ""filled"", ""filled_quantity"": 124}, {""turn"": 2, ""date"": ""2026-02-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 10, ""executed_price"": 216500.0, ""trade_value"": 2165000.0, ""status"": ""filled"", ""filled_quantity"": 10}]}",4,2026-03-03,99,99,99,1,exclude_author_no_backfill,delivered_am
RN_COMM_ON,2026-03-03,4,3,111,A061,독수리-5222,"반도체 업황 호조 속, 단기 조정 매도 완료",trade_share,7,7,0,"오늘 장 마감 직전 19만 5천 원에 삼성전자 100주를 팔았습니다. 메모리 가격 상승과 실적 회복으로 중기적 우상향은 확실하지만, 최근 하락 후 매수한 타이밍이 조금 늦었던 게 걸려서 수익을 확정했습니다. 전쟁 리스크와 혼조장세 속에서 기술적 지표만 믿지 않고 외부 변수를 더 신중히 보려고 결심했죠. 차분하게 다음 진입 타이밍을 기다려야겠어요.",c44c518e0afb59f6612477153a53bb22ffc51c18653741f45d3143bf550efc9f,"{""snapshot_turn"": 4, ""portfolio_summary"": {""turn"": 4, ""date"": ""2026-03-03"", ""cash"": 49068000.0, ""positions"": [{""stock_code"": ""005930"", ""quantity"": 234, ""avg_cost"": 210904.19161676647, ""current_price"": 195100.0, ""unrealized_pnl"": -3698180.838323355, ""unrealized_pnl_rate"": -0.0749354078532694}], ""total_value"": 94721400.0, ""realized_pnl"": -1580419.1616766476, ""total_return_rate"": -0.052786}, ""recent_trades"": [{""turn"": 4, ""date"": ""2026-03-03"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 100, ""executed_price"": 195100.0, ""trade_value"": 19510000.0, ""status"": ""filled"", ""filled_quantity"": 100}, {""turn"": 3, ""date"": ""2026-03-03"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 46, ""executed_price"": 209500.0, ""trade_value"": 9637000.0, ""status"": ""filled"", ""filled_quantity"": 46}, {""turn"": 2, ""date"": ""2026-02-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 50, ""executed_price"": 216500.0, ""trade_value"": 10825000.0, ""status"": ""filled"", ""filled_quantity"": 50}]}",4,2026-03-03,99,99,99,1,exclude_author_no_backfill,delivered_am
RN_COMM_ON,2026-03-03,4,4,86,A026,여우-2283,"복권형 베팅의 대가, 삼성전자는 매도 완료!",trade_share,6,12,6,"오늘 삼성전자 148주를 19만 5천 원에 팔았다. 최근 매수 진입 후 추가 하락으로 손절 기준을 다시 확인했다. 전쟁 리스크로 변동성은 크지만 반도체 업황 회복 기대감은 여전히 있다. 이번 매도는 타이밍이 좋았으나, 복권형 투자 성향의 위험성을 뼈저리게 느꼈다. 다음엔 손절 라인을 더 엄격하게 잡아야겠다.",e5dceff92ad5f309a4b63663c56971bc6822a7052b41fa243877df62c1e6777d,"{""snapshot_turn"": 4, ""portfolio_summary"": {""turn"": 4, ""date"": ""2026-03-03"", ""cash"": 98449800.0, ""positions"": [], ""total_value"": 98449800.0, ""realized_pnl"": -1550199.9999999995, ""total_return_rate"": -0.015502}, ""recent_trades"": [{""turn"": 4, ""date"": ""2026-03-03"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 148, ""executed_price"": 195100.0, ""trade_value"": 28874800.0, ""status"": ""filled"", ""filled_quantity"": 148}, {""turn"": 3, ""date"": ""2026-03-03"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 10, ""executed_price"": 209500.0, ""trade_value"": 2095000.0, ""status"": ""filled"", ""filled_quantity"": 10}, {""turn"": 2, ""date"": ""2026-02-27"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 100, ""executed_price"": 216500.0, ""trade_value"": 21650000.0, ""status"": ""filled"", ""filled_quantity"": 100}]}",4,2026-03-03,99,99,99,1,exclude_author_no_backfill,delivered_am
RN_COMM_ON,2026-03-03,4,5,119,A073,독수리-1692,"손절매 타이밍, 이번엔 잘 맞췄습니다.",profit_share,5,7,2,"최근 두 번의 매수 진입이 급락으로 이어져 손실이 컸는데, 오늘 매도 타이밍은 정확히 떨어졌습니다. 하락세를 피하는 데 성공해 원칙을 지키는 게 얼마나 중요한지 다시 깨달았습니다. 다만 진입 시점의 기술적 분석 정확도는 더 높여야겠네요. 메모리 업황 호조와 AI 수요로 중장기 상승 추세는 유지될 것 같아, 다음 기회에 더 꼼꼼하게 접근해야겠습니다.",e8d7e9f3d6e8b9b0fab0839aede5dd770d1f72b377d9755a62eda747e545b432,"{""snapshot_turn"": 4, ""portfolio_summary"": {""turn"": 4, ""date"": ""2026-03-03"", ""cash"": 48632000.0, ""positions"": [{""stock_code"": ""005930"", ""quantity"": 232, ""avg_cost"": 213487.9518072289, ""current_price"": 195100.0, ""unrealized_pnl"": -4266004.819277106, ""unrealized_pnl_rate"": -0.08613109850729417}], ""total_value"": 93895200.0, ""realized_pnl"": -1838795.1807228907, ""total_return_rate"": -0.061048}, ""recent_trades"": [{""turn"": 4, ""date"": ""2026-03-03"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 100, ""executed_price"": 195100.0, ""trade_value"": 19510000.0, ""status"": ""filled"", ""filled_quantity"": 100}, {""turn"": 3, ""date"": ""2026-03-03"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 50, ""executed_price"": 209500.0, ""trade_value"": 10475000.0, ""status"": ""filled"", ""filled_quantity"": 50}, {""turn"": 2, ""date"": ""2026-02-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 182, ""executed_price"": 216500.0, ""trade_value"": 39403000.0, ""status"": ""filled"", ""filled_quantity"": 182}]}",4,2026-03-03,99,99,99,1,exclude_author_no_backfill,delivered_am
